Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,2.13866293163794,1.55815247634947,0.356869132017602,0.137911563169595,0.111766261400274,0.389205053123613,-0.207108731719878,-0.488347420743486,-0.278693265753062,-1.26050564628963,1.02505179290213,-0.390522069165492
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bulgaria,BGR,23.8000000000003,10.3162621289989,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417,-0.798749090253956,2.06435506312528,2.81186840582685,3.10372944796774
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burkina Faso,BFA,-0.50430338891893,-0.304212168486795,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burundi,BDI,7.00216956651126,24.4320242102151,6.49326591473996,9.59216605979671,18.1610453065451,7.93795807492412,4.4053523418529,5.54468891259786,5.55768961400965,16.0525353030392,-2.8146980766847,-0.686772170797229
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cabo Verde,CPV,10.6535057862491,-2.47745668519833,2.07866470906422,4.47388342165027,2.54039644167111,1.50654285701402,-0.238778144990616,0.131187999024475,-1.40781637091703,0.784415251101353,1.25699566690509,1.10666656494144
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cambodia,KHM,..,-0.791992529473561,3.99623007954198,5.47858730411899,2.93272461820122,2.94260015985048,3.85523855347909,1.22127006080706,3.04541464017088,2.8909246921058,2.45796490023179,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cameroon,CMR,1.09938128383606,1.22719012976135,1.27538046242341,2.93969946305094,2.73529677529537,2.05034718001742,1.85489850366776,2.67623531419902,0.874190383288843,0.640409149881981,1.06885811312916,2.45280214062733
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,4.78047693336305,2.71943995691972,1.77687154092629,2.91213508872355,1.51567823124521,0.93829189781521,1.90663590717873,1.12524136094279,1.4287595470108,1.5968841285297,2.268225672481,1.94926902411596
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,0.276140861750087,1.32543575779667,1.18894845245606,2.16061146813395,1.27397911533384,-2.34752770165614,-0.625258358618114,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,-0.738282265310936,3.82260088086308,-2.07786574641867,2.02924053678257,7.51662364663835,0.222671564624589,1.68197313925659,4.3771266506566,-0.792440525236028,-1.53709962980847,4.27462198610544,-0.971939175419353
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chile,CHL,26.0364811362365,3.8432729570657,1.41071107954318,3.34121694259299,3.00744840213049,1.78955553984587,4.71867527854671,4.3487735321705,3.78619355893115,2.18271846868523,2.43488981353058,2.55754475703323
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,China,CHN,3.05229012075233,0.347806256807194,3.17532798075574,5.55389705904324,2.61952616488542,2.62104902701091,1.92164341593894,1.4370245139476,2.00000000000002,1.59313725490194,2.07478890229193,2.89923579925941
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Colombia,COL,29.137822529893,9.22257080235504,2.27118326422564,3.41758959146978,3.16732560328694,2.01809847891195,2.89781874427855,4.99023427513779,7.51429322788323,4.3121410323773,3.24023413752975,3.52549273618952
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Comoros,COM,..,..,3.35475770328918,1.84266300756184,6.31474450315182,-4.29487331536753,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Dem. Rep.",COD,81.295404814004,513.906843747536,7.10000000000038,15.316515913949,9.72182806273363,0.80822310148707,1.24303889760763,0.744198994781499,2.88585107290009,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Rep.",COG,2.88905374216947,-0.881991517025449,0.39152501122766,1.75958704273802,5.01018773134464,4.63161619729463,0.912139545450186,3.16909796750824,3.19056179723775,0.450063823285575,1.15277896375521,2.20607305781522
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Costa Rica,CRI,19.0461359872026,10.9622816532861,5.66269139610999,4.87814554580439,4.49537813903413,5.23124134422955,4.51938080910455,0.801946649022548,-0.0175517571084819,1.62570748472773,2.22121531302887,2.09620256592949
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,-0.805879698277997,2.53077516737993,1.2264561213548,4.91243395052462,1.30451119915595,2.5811703725294,0.44868207676614,1.25149954781474,0.723178457513252,0.685881065304644,0.359409031380664,-1.10686343994202
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Croatia,HRV,500,4.611315547378,1.03055505333573,2.27272727272727,3.41207349081366,2.2165820642978,-0.215196159576215,-0.464499004645002,-1.12500000000001,1.12937210282344,1.50012501041753,0.771820346498083
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Curacao,CUW,..,..,2.77944261312558,2.33253152562139,3.18398746349455,1.33232086152148,1.49873969616456,-0.476542049801981,-0.0472079848934612,1.58558801700291,2.58368756641871,2.62220783425056
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cyprus,CYP,4.5020546289584,4.14165764702056,2.43004084102253,3.28944939564212,2.38905410042319,-0.399357676464408,-1.35498885446312,-2.09699769053118,-1.42916666666668,0.5317664961745,1.43549119531762,0.250370996758456
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Czech Republic,CZE,..,3.77538829151733,1.47272727272729,1.91721913635547,3.28762306610408,1.43829787234043,0.343988589646784,0.309364548494974,0.683504209385683,2.45053398460138,2.14949494949492,2.84787595918047
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Denmark,DNK,2.64160306382,2.90328203236457,2.31092436974789,2.75868226051246,2.39791485664639,0.789071780078061,0.564020540449518,0.452034153691623,0.249999999999997,1.14713216957606,0.813609467455633,0.758131572511619
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Djibouti,DJI,..,..,3.95007875923886,5.06871394777984,3.73120950756887,2.70603242872186,1.34186494340156,-0.847389733971994,2.73841208738761,0.568112117084679,0.147970849877116,3.31925372703833
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominica,DMA,3.1909232322682,0.856946805358478,2.99936630549001,1.13123136526474,1.35677147808864,-0.0464116468806453,0.799250372687513,-0.843826984638296,0.141816225732303,0.296252889279557,0.989191119189815,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominican Republic,DOM,50.4624792378524,7.72413566181618,6.32993220146149,8.45936288574802,3.69454945767187,4.83095096740802,2.99864226125217,0.836746346724576,1.6141660724522,3.27955694678548,3.56443426013508,1.8106037704296
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ecuador,ECU,48.5191129964557,96.0941136930836,3.55437734567846,4.47453265795836,5.1017218095867,2.72177577710365,3.58922016616669,3.96664623255354,1.72826463324535,0.417335588666803,-0.224103246005465,0.266012515466136
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Egypt, Arab Rep.",EGY,16.7563747077691,2.68380535348548,11.2651882653186,10.0649259874818,7.11172943343078,9.4697198106492,10.0702154687482,10.370490343517,13.8136062148289,29.5066083940039,14.4014657807421,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,El Salvador,SLV,23.9991651130861,2.27128756828722,1.17933576873676,5.12892376681616,1.72973481581381,0.7576691845229,1.1413446753823,-0.731384487387986,0.604049086996682,1.01235403315573,1.09033000581896,0.0753241350024327
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,0.85787155112476,4.80228886901399,7.78916547991181,4.80538922155687,3.6566204827882,2.94887694639657,4.30999866149112,1.67663085315985,1.41193915479014,0.745599218497516,1.34988438751676,1.23869860205109
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,..,4.0184895250876,2.97204512015696,4.9819013145361,3.93339987296979,2.78056658954996,-0.106175146521716,-0.492326006547338,0.148684907627356,3.41723549488057,3.43632688420445,2.27725931243518
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eswatini,SWZ,13.092289912498,12.2085358545844,4.50923691774371,6.10742714590246,8.93960918520306,5.62091576250522,5.68022992783258,4.95235614857309,7.84727459085686,6.22149622748528,4.81494233775261,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,..,..,-27.787372534348,32.0147888188888,23.3785823575323,7.46402192944522,6.89001951597195,9.56889955968616,6.62813337230923,10.687115028424,13.8330356586661,15.8096321719347
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,8.19137132040974,1.09216459977388,3.68901229670766,7.27811782708491,3.4233752340198,2.91354193604,0.519306474579103,1.37488542621447,3.86322538221274,3.34757834757835,4.08147637644538,1.7731018246027
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,6.14956531179854,3.04210080667796,1.1841352315465,3.41680754255211,2.80833622561575,1.47828615688804,1.04119621178439,-0.207928839905218,0.356684500891696,0.754015047084413,1.08382098409299,1.02409392963429
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,3.19428338029481,1.6759598872093,1.53112270420924,2.11159795174997,1.95419531613507,0.863715497861826,0.507758822937957,0.0375143805125363,0.183334861123848,1.03228275064674,1.85081508315494,1.10825492288292
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,7.72532188841208,0.504920025834855,1.46154402720468,1.2633170783742,2.65241828695619,0.50544105891569,4.69045751826283,-0.338795188753357,2.1067071278405,2.65192583143898,4.74906652083221,2.46456756151187
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,12.1677841130696,0.844969566773716,5.04968075857404,4.79588266183113,4.25432199813898,5.69912989637381,5.94799935696621,6.80845494579614,7.22879272057922,8.0341897454591,6.52096823946572,7.11567625631189
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,..,4.06396201382596,7.11017897486098,8.54293333333334,-0.943658853270966,-0.512058410947118,3.06881210379542,4.00357820695098,2.13492713939124,6.03531725272117,2.61524471397664,4.85289821696731
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,2.69647137791463,1.44026818676794,1.10380916115812,2.07517452479837,2.0084909216701,1.5047209800535,0.906797948515676,0.51442053951781,0.49174862477081,1.50949655801608,1.73216766075662,1.4456670146976
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,37.2590664855671,25.1932193743247,10.7075681218711,8.72683683123392,7.12635005995042,11.6661923071728,15.4896160333319,17.1499695007877,17.4546347070867,12.3719215507048,7.80876516610708,7.17592284708857
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,20.4334996445056,3.15118062995734,4.71297286203605,3.3298640617472,1.50152796054581,-0.922168807001954,-1.31121050132494,-1.7360367959808,-0.825651781826954,1.1212354772079,0.625629147213626,0.252978044454509
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,2.72423736530524,2.18181818181818,3.43650905943355,3.03347280334727,2.41077704021867,-0.0439997864828037,-0.98360305555493,-0.515448031435387,1.65038994431577,0.908458255874211,0.804102313277037,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,41.2218671380973,5.9775773473714,3.85950909833169,6.21412393067094,3.78180754679685,4.34337131279513,3.41836169662962,2.38872032839552,4.44844199942824,4.42453655182543,3.75186186704512,3.69998398008601
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,..,..,15.4619810737553,21.3504664236733,15.225101393202,11.8878956127303,7.07093309465205,10.8218083471633,8.17211696321603,8.91452597036354,9.82600180777342,9.47069716402043
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,33.0019778318025,8.63632094930281,2.51785140171702,5.04610226320202,2.13054580274497,1.20712555668413,-1.50924460570504,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,..,6.1485433302487,3.73337757704245,4.97773563706971,2.39193521312329,1.90125181860585,0.852630497539925,-1.00173432776379,0.836008061506297,1.90465615515582,1.28284288443518,2.0872308916202
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,21.2760320067832,9.33322197565604,4.82734190074673,6.33279483849046,5.01804155429241,4.76502404779137,3.43816659958603,6.73184069659,11.5029073942667,10.6800887242583,12.4814111170435,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,23.3225664366467,11.0480349344976,4.69889064976229,6.76227957314765,5.19618615531848,5.1618989858149,6.12924930313027,3.15783117980921,2.72461223295292,3.93436084442035,4.34734937777536,4.36587159819272
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,10.4265402843603,-3.68550368550369,2.31370505471598,5.27656106753591,4.06386066763425,4.32357043235704,4.4385026737968,2.99539170506913,2.41113596818294,1.48058252427183,2.40771745196524,2.8649279875438
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,28.3695996532776,9.80361016908127,4.85555795691951,3.92992098935075,5.65214517088651,1.73319984983107,-0.227566270988384,-0.0616446800641176,0.394769306686402,2.34824281150159,2.85024792594642,3.3385863538201
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,15.510721994253,5.13647123245151,5.39673113167484,4.00102664343116,5.18589988750705,3.8722792374824,2.04461481539337,1.63305558181333,1.6969276199774,1.76041559180606,2.68291768267388,3.01397179156056
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,8.97123250273246,4.00943591045191,11.9893899204244,8.85836096636663,9.31244560487382,10.9076433121019,6.35319454414936,5.87242659466756,4.94102645839974,2.49088699878493,4.86069946650859,7.65969474279253
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,7.81919144730541,3.68861915958351,5.1342040076793,5.3560477898215,4.27949999641976,6.41251330156414,6.39492540819922,6.36312113115614,3.5258051568793,3.80879806953163,3.19834641562404,3.03058664969491
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,7.62767493763936,14.4767513188566,10.089362928798,26.2933856738609,27.2568127242908,36.6030355191028,16.6065532357449,12.4846815611533,7.24542548952983,8.04492437660281,18.0141183371874,39.9073455697783
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,..,4.97896213183735,2.8777472527476,5.80145537085299,6.08909641595044,1.87949800749469,2.23597407904678,1.3933302878031,0.556521397155519,0.18405889884764,0.36744148893681,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,3.31732129894252,5.59071729957807,-0.922095829024469,2.5571888318692,1.69620897294545,0.508714869485436,0.182542316627949,-0.289879079012739,0.00830633773569926,0.340531561461793,0.488370168032449,0.939044481054341
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,17.1980676328503,1.05074893807288,2.70766406608536,3.46738159070598,1.68422870962172,1.57139216852117,0.485030941629033,-0.632490013315584,-0.544388609715241,0.244210526315802,0.814852150537637,0.841596533622194
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,6.45660906146405,2.53768532095005,1.52551602118248,2.78063272879324,3.04136333226773,1.21999342274305,0.241047429826773,0.0387903996579552,-0.0940166569157271,1.22653316645808,1.13748763600395,0.611246943765291
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,21.9601751165083,8.17108356120219,12.6095082350193,7.52969244333801,6.89824818644853,9.34440283355142,8.2900057770075,3.67588791857115,2.3514509670685,4.37578513674809,3.74015836640364,3.90964622870398
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,3.07851628695162,-0.676578683595063,-0.719979429159149,-0.267633600966946,-0.0519390581717368,0.346440325653898,2.76195408251338,0.789517890139427,-0.116666666666671,0.467211747038214,0.979903670486641,0.476973684210521
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,16.1921375615234,0.666880925597913,4.84551875852119,4.16244162927781,4.51522956670998,4.82462314269542,2.89947905006047,-0.876851359704022,-0.778430463054117,3.32389447576096,4.46231108475485,0.761514047265513
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,..,..,..,..,5.09791484975883,5.84640917320427,6.70657829092753,6.66577611541488,14.5460237946154,7.44000437325707,6.01913096570714,5.24547679608369
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,17.78181442992,9.98002515350979,3.96138889115389,14.0224939638475,9.37776748155126,5.71749357037732,6.87815499275946,6.58217440250398,6.29715752456272,8.0057227913467,4.68981976129859,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,..,..,-3.89955040651655,1.49740979875968,-3.04586292775568,-1.48805908468102,2.10398520925043,0.572015743634274,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,8.57360068709822,2.25918477850415,2.93918135927598,4.02584624959385,2.18722120847932,1.30137705753611,1.27471470205519,0.706208169859214,0.971674763956376,1.94445590723395,1.47586240396369,0.38294613224406
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,XKX,..,..,3.48050763735848,7.33641771315266,2.47673782156539,1.76732428354889,0.4289578083241,-0.536929392740657,0.273169431045511,1.48823430592309,1.05379773654998,2.67599202639892
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,9.833635315434,1.81294613887087,4.49640287769787,4.8394034987095,3.25514600287219,2.68229684085038,2.90892672858618,3.27170166092134,3.19839776658371,2.17183298510008,0.543133148199589,1.09184802655847
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,..,18.7007342838023,7.96772225579691,16.6363262731496,2.76844236540948,6.61375202358086,7.53424729775882,6.50331838993381,0.388838296895887,3.1753098637994,1.54266145238431,1.13362257718798
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,35.642982971227,25.0846414281315,5.98254521550086,7.56898856109973,4.25512677832094,6.3714271778294,4.12924306873775,1.27735427102986,1.5969149267851,0.825500217672247,2.03987405484665,3.32281393731291
